,0,yeong,,jennifer,,yoobin,,changhyun,,TRUE,0-1 label,jennifer-yeong,yoobin-yeong,yoobin-jennifer,changhyun-yeong,changhyun-jennifer,changhyun-yoobin,changhyun-yoobin-yeong,Everyone got correct,at least 3 ppl got correct,majority answer,GPT2 Result,GPT2 correctness,True value where GPT was wrong and majority of us were correct,,,,,
937,Hahaha..use your brain dear,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
938,I dont want to hear anything,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
939,Is that what time you want me to come?,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
940,Dude sux for snake. He got old and raiden got buff,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
941,Come to my home for one last time i wont do anything. Trust me.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
942,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
943,K..k..i'm also fine:)when will you complete the course?,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
944,U're welcome... Caught u using broken english again...,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
945,Host-based IDPS for linux systems.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
946,Where is that one day training:-),0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
947,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1,1,1,1,1,1,1,1,spam,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,,,,,
948,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,1,1,1,1,1,1,1,1,spam,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,,,,,
949,I can't make it tonight,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
950,She's good. How are you. Where r u working now,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
951,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,1,1,1,1,1,1,1,1,spam,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,,,,,
952,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
953,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
954,Finish liao... U?,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
955,Pls go there today  &lt;#&gt; . I dont want any excuses,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
956,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",1,1,1,1,1,1,1,1,spam,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,,,,,
957,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
958,Ok... Then r we meeting later?,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
959,Then mum's repent how?,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
960,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
961,Ok...,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
962,S.s:)i thinl role is like sachin.just standing. Others have to hit.,0,1,1,0,0,1,0,1,ham,0,0,1,0,1,0,1,1,0,1,0,0,1,FALSE,,,,,
963,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
964,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,1,1,1,1,1,1,1,1,spam,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,,,,,
965,I want to see your pretty pussy...,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
966,Are you the cutest girl in the world or what,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
967,I uploaded mine to Facebook,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
968,I'm aight. Wat's happening on your side.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
969,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
970,Howz that persons story,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
971,Poor girl can't go one day lmao,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
972,Thanks for sending this mental ability question..,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
973,Sorry * was at the grocers.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
974,Now project pa. After that only i can come.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
975,Yes :)it completely in out of form:)clark also utter waste.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
976,Dad went out oredi... ,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
977,Have you started in skye,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
978,"Sorry, I'll call later",0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
979,Play w computer? Aiyah i tok 2 u lor?,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
980,Yep then is fine 7.30 or 8.30 for ice age.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
981,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
982,2mro i am not coming to gym machan. Goodnight.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
983,Oh... Okie lor...We go on sat... ,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
984,"Yeah, don't go to bed, I'll be back before midnight",0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
985,Are you planning to come chennai?,0,1,1,0,0,1,0,1,ham,0,0,1,0,1,0,1,1,0,1,0,0,1,FALSE,,,,,
986,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
987,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
988,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
989,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,1,FALSE,,,,,
990,U still havent got urself a jacket ah?,0,1,0,1,0,1,0,1,ham,0,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,,
,,,0.978809284,,0.87790111,,0.957618567,,0.943491423,,,,,,,,,,,0.940464178,,,,,,,,,
